ingreso_Max_Sum;retiro_Max_Sum;suspension_temporal_Max_Sum;incapacidas_por_trabajo_Max_Sum;vacaciones_Max_Sum;cot_obligatoria_salud_Max_Sum;cot_obligatoria_salud_Max_Count;aporte_cot_obligatoria_pension_Max_Sum;aporte_cot_obligatoria_pension_Max_Count;variacion_transitoria_salario_Max_Sum;variacion_permanente_salario_Max_Sum;licencia_maternidad_Max_Sum;cot_obligatoria_arl_Max_Sum;cot_obligatoria_arl_Max_Count;valor_aportes_ccf_Max_Sum;valor_aportes_ccf_Max_Count;valor_aportes_parafiscales_sena_Max_Sum;valor_aportes_parafiscales_sena_Max_Count;valor_aportes_parafiscales_icbf_Max_Sum;valor_aportes_parafiscales_icbf_Max_Count;Tipologia;Edad_fin;Sexo_fin;YEAR;MONTH;Contribuye_salud_Sum;Contribuye_pension_Sum;Contribuye_arl_Sum;Contribuye_ccf_Sum;Contribuye_sena_Sum;Contribuye_icbf_Sum;Total_relaciones_laborales
357;179;0;1;0;1439324000;10083;258095200;10083;205;104;0;99869500;10083;5470000;10083;52100;10083;529200;10083;"Independiente";68;"M";2018;7;9616;1367;2593;249;1;3;10083
318;208;0;0;0;1442103200;10127;261776200;10127;185;101;0;100275500;10127;6109700;10127;52100;10127;939600;10127;"Independiente";68;"M";2018;6;9656;1372;2651;252;1;3;10127
240;157;0;0;0;1414096600;10067;257614200;10067;192;55;0;98875000;10067;6136200;10067;81800;10067;542700;10067;"Independiente";68;"M";2018;5;9635;1375;2578;259;3;5;10067
151;145;38;11;0;1537303600;5674;2270925900;5674;3632;79;2452;244977400;5674;891232000;5674;149636200;5674;677704400;5674;"Dep_No_priv";64;"M";2018;7;3535;3311;3444;5115;4381;4959;5674
40;54;6;2;0;119581400;773;41936000;773;79;7;26;21277900;773;58626300;773;16459300;773;24661200;773;"Dep_sec_priv";78;"M";2018;6;767;208;753;738;136;135;773
105;92;15;5;0;221926300;1470;78796700;1470;207;16;34;50363000;1470;107705200;1470;29237200;1470;44148300;1470;"Dep_sec_priv";75;"M";2018;8;1455;454;1438;1430;322;322;1470
88;148;9;4;0;224735700;1498;84099000;1498;200;11;62;48708200;1498;108510700;1498;29289200;1498;44712200;1498;"Dep_sec_priv";75;"M";2018;6;1479;466;1456;1421;314;314;1498
104;88;13;6;0;215241100;1456;80087200;1456;190;15;54;49381400;1456;107284300;1456;28491300;1456;43515500;1456;"Dep_sec_priv";75;"M";2018;7;1440;461;1420;1401;303;303;1456
5;2;0;0;0;3990900;24;6286700;24;8;0;1;565000;24;1609900;24;514700;24;772100;24;"Dep_sec_priv";99;"M";2018;5;24;19;24;24;3;3;24
4;5;1;0;0;5690200;25;8522700;25;9;1;0;739200;25;1834600;25;594700;25;892000;25;"Dep_sec_priv";99;"M";2018;6;25;17;25;24;4;4;25
6;5;0;0;0;2558200;26;4725400;26;8;0;1;762700;26;1270300;26;257900;26;386800;26;"Dep_sec_priv";99;"M";2018;7;26;17;26;25;2;2;26
5;2;1;0;0;2542500;23;4358700;23;6;1;0;766900;23;1167800;23;271900;23;407900;23;"Dep_sec_priv";99;"M";2018;8;23;15;23;22;2;2;23
306;437;50;14;0;563509300;4545;330380700;4545;743;27;161;165739600;4545;304641200;4545;78149500;4545;117229900;4545;"Dep_sec_priv";70;"M";2018;6;4490;1774;4444;4376;840;841;4545
334;412;36;14;1;575027700;4622;334067600;4622;797;36;114;169150900;4622;309629900;4622;79162400;4622;118732100;4622;"Dep_sec_priv";70;"M";2018;5;4573;1807;4546;4486;891;892;4622
371;374;42;14;0;559880500;4497;319579000;4497;763;38;103;162780100;4497;302191500;4497;78197200;4497;117285200;4497;"Dep_sec_priv";70;"M";2018;8;4436;1732;4414;4368;855;856;4497
364;374;32;14;1;544643000;4483;319306800;4483;751;46;164;162483900;4483;292458900;4483;72802400;4483;109198400;4483;"Dep_sec_priv";70;"M";2018;7;4418;1753;4388;4333;795;796;4483
1127;582;102;28;5;3161916200;14726;5277037000;14726;8814;121;561;604436400;14726;1571450900;14726;336191800;14726;1157949500;14726;"Dep_No_priv";44;"M";2018;8;9448;9547;9070;12121;9907;11157;14726
568;523;101;35;6;3113390000;14117;5244777500;14117;8415;249;5462;593800100;14117;1734620200;14117;369553900;14117;1275743900;14117;"Dep_No_priv";44;"M";2018;7;8951;9054;8435;11728;9751;10639;14117
8870;8666;1840;577;66;11749408889;107561;28330949615;107561;44013;2133;4315;5141663479;107561;7167220804;107561;1084352800;107561;1627054400;107561;"Dep_sec_priv";42;"M";2018;5;107235;100020;106569;106217;13368;13364;107561
8703;8485;1836;583;66;11716790199;106670;28234082139;106670;43710;2520;7214;5093942915;106670;7120180700;106670;1077750800;106670;1617645300;106670;"Dep_sec_priv";42;"M";2018;7;106356;99113;105594;105437;12882;12881;106670
9169;8531;1829;608;61;11795788500;107431;28472052900;107431;44040;1574;5380;5171740450;107431;7211020100;107431;1090765100;107431;1636714000;107431;"Dep_sec_priv";42;"M";2018;8;107110;99728;106454;106323;13192;13193;107431
8152;9227;1817;568;64;12395649799;107180;28776765000;107180;43888;1638;6844;5150041550;107180;7262574300;107180;1206078500;107180;1809798300;107180;"Dep_sec_priv";42;"M";2018;6;106855;99601;106037;105698;13908;13906;107180
606;1292;106;23;6;3758508800;14269;6112324400;14269;8152;179;3081;693237200;14269;1835719200;14269;434271100;14269;1368122500;14269;"Dep_No_priv";42;"M";2018;6;10222;10316;9793;11464;9269;10560;14269
640;747;112;21;14;3491040200;14326;5840662600;14326;8049;238;411;658529900;14326;1516863800;14326;388615700;14326;1142304100;14326;"Dep_No_priv";42;"M";2018;5;10153;10238;9904;11436;9157;10488;14326
634;554;131;28;6;3413870600;13900;5657466400;13900;7780;255;4477;647499600;13900;1655692500;13900;389311700;13900;1206123700;13900;"Dep_No_priv";42;"M";2018;7;9673;9762;9154;11276;9201;10085;13900
1329;594;113;25;13;3485339000;14700;5750861100;14700;8214;107;600;658282100;14700;1506255200;14700;347172400;14700;1096055800;14700;"Dep_No_priv";42;"M";2018;8;10336;10398;9977;11778;9405;10731;14700
1411;694;113;34;8;3466902000;15334;5634916500;15334;8678;132;651;627022000;15334;1552979000;15334;353305900;15334;1133421800;15334;"Dep_No_priv";41;"M";2018;8;10416;10499;10110;12312;9911;11232;15334
9142;9153;1912;620;86;12227460228;112046;29643327101;112046;46050;2241;4723;5330958863;112046;7512572949;112046;1126241800;112046;1689570000;112046;"Dep_sec_priv";41;"M";2018;5;111707;104307;111084;110747;13949;13947;112046
8400;9491;2011;620;76;12904462899;111426;30111709900;111426;45807;1775;7231;5316971300;111426;7616680249;111426;1252415100;111426;1878706200;111426;"Dep_sec_priv";41;"M";2018;6;111108;103688;110278;109983;14419;14419;111426
9578;9035;1951;648;78;12329870800;111732;29877121700;111732;46218;1803;5430;5362498000;111732;7563118400;111732;1135562400;111732;1703422700;111732;"Dep_sec_priv";41;"M";2018;8;111389;103826;110713;110601;13784;13785;111732
9182;8965;1965;641;69;12161607060;111057;29513016300;111057;45826;2741;7546;5264268615;111057;7480795500;111057;1127144200;111057;1691200800;111057;"Dep_sec_priv";41;"M";2018;7;110721;103266;109937;109752;13414;13417;111057
9059;10166;2149;690;84;13160112849;118287;31349749380;118287;48682;1967;7647;5568684700;118287;7893836000;118287;1229259800;118287;1844847000;118287;"Dep_sec_priv";40;"M";2018;6;117926;110178;117082;116795;14731;14735;118287
10466;9889;2146;693;102;12642127500;118993;31199878600;118993;49181;1971;5880;5621590500;118993;7880838100;118993;1125870300;118993;1689770400;118993;"Dep_sec_priv";40;"M";2018;8;118616;110682;117845;117749;14150;14154;118993
9861;9656;2203;658;103;12474154730;117990;30850858580;117990;48543;2923;8070;5535597350;117990;7773903900;117990;1108607700;117990;1664198200;117990;"Dep_sec_priv";40;"M";2018;7;117600;109809;116814;116611;13668;13671;117990
9963;10084;2015;690;79;12518749879;119232;30956233380;119232;49060;2363;4989;5586033350;119232;7812437800;119232;1108607400;119232;1663847500;119232;"Dep_sec_priv";40;"M";2018;5;118887;111062;118214;117872;14259;14261;119232
1999;1066;0;2;0;3194489244;23239;3769629800;23239;781;567;0;369556400;23239;40566400;23239;1375400;23239;2196800;23239;"Independiente";40;"M";2018;8;21192;18478;12747;1964;11;13;23239
1701;1171;0;1;0;3167504644;22973;3731412855;22973;698;451;2;367728900;22973;41006600;22973;1212900;22973;2829000;22973;"Independiente";40;"M";2018;7;21021;18281;12658;1915;8;11;22973
1346;1023;0;0;0;3152577644;22915;3710279413;22915;635;304;3;366012300;22915;41200200;22915;1031200;22915;3596500;22915;"Independiente";40;"M";2018;6;20973;18222;12684;1874;7;10;22915
1359;855;0;1;0;3140666444;22915;3684857513;22915;652;210;3;361848900;22915;39603500;22915;1215000;22915;2934800;22915;"Independiente";40;"M";2018;5;21028;18250;12685;1851;10;14;22915
1467;1164;0;0;0;3367910501;24446;3983317700;24446;716;352;3;389456700;24446;41649200;24446;1011300;24446;2486300;24446;"Independiente";39;"M";2018;6;22377;19613;13920;2080;12;16;24446
1479;994;2;1;0;3348843450;24512;3954942400;24512;722;254;1;382139100;24512;41003000;24512;1099200;24512;2260900;24512;"Independiente";39;"M";2018;5;22462;19699;13913;2053;15;19;24512
1804;1265;1;1;0;3371812300;24443;3984362800;24443;804;506;2;388503100;24443;42402000;24443;1206600;24443;2273800;24443;"Independiente";39;"M";2018;7;22369;19609;13797;2092;14;17;24443
2041;1119;0;1;0;3411713500;24691;4037248401;24691;837;647;2;394878300;24691;42589300;24691;1559000;24691;2416400;24691;"Independiente";39;"M";2018;8;22546;19808;13901;2108;13;15;24691
10694;10920;2342;741;134;13393978198;130064;33579022234;130064;54748;2662;5534;6065593700;130064;8463899378;130064;1152651039;130064;1729271219;130064;"Dep_sec_priv";39;"M";2018;5;129694;121388;129042;128652;15519;15524;130064
9975;11241;2362;703;129;14129402589;129383;34019054599;129383;54222;2125;8447;6046212650;129383;8554032400;129383;1293603800;129383;1940633743;129383;"Dep_sec_priv";39;"M";2018;6;129013;120748;128184;127773;16117;16121;129383
10768;10686;2430;728;123;13244157099;129002;33324593699;129002;54008;3241;8738;5963255400;129002;8368687300;129002;1127878400;129002;1692226990;129002;"Dep_sec_priv";39;"M";2018;7;128595;120316;127780;127588;14776;14781;129002
11377;10623;2351;738;128;13444791250;129763;33743945800;129763;54680;2075;6679;6085922650;129763;8499505200;129763;1155087600;129763;1732889586;129763;"Dep_sec_priv";39;"M";2018;8;129385;121036;128651;128529;15317;15324;129763
1863;1260;0;1;0;3328844400;24536;3947517500;24536;804;516;3;395662800;24536;39450100;24536;1223000;24536;2012200;24536;"Independiente";38;"M";2018;7;22435;19736;14072;1956;15;16;24536
2096;1155;0;1;0;3396040800;24848;4038757500;24848;869;649;3;403498600;24848;41682900;24848;1932200;24848;2897600;24848;"Independiente";38;"M";2018;8;22653;20013;14198;2005;20;20;24848
1523;1188;0;3;0;3338116400;24515;3962566400;24515;748;354;4;393999700;24515;38909800;24515;1164900;24515;2094600;24515;"Independiente";38;"M";2018;6;22408;19730;14175;1922;13;14;24515
1531;976;0;2;0;3312316200;24528;3928147000;24528;689;260;5;386731300;24528;38238800;24528;1237100;24528;2226800;24528;"Independiente";38;"M";2018;5;22463;19788;14130;1890;15;18;24528
10624;11871;2458;691;136;14218423800;134428;34979324000;134428;57072;2455;8743;6237038350;134428;8776536000;134428;1247717200;134428;1872250443;134428;"Dep_sec_priv";38;"M";2018;6;134036;125624;133071;132719;16185;16185;134428
11460;11174;2658;712;138;13344846489;133937;34290338300;133937;56958;3503;8946;6189379350;133937;8589855400;133937;1081605210;133937;1623198000;133937;"Dep_sec_priv";38;"M";2018;7;133530;125065;132650;132416;14863;14865;133937
12130;11246;2557;726;150;13557537949;134984;34781222900;134984;57604;2355;6768;6309171250;134984;8737925200;134984;1109309700;134984;1664270186;134984;"Dep_sec_priv";38;"M";2018;8;134543;126007;133831;133673;15334;15336;134984
1667;852;121;26;16;3766560300;16246;6070224100;16246;8738;107;721;694957600;16246;1540208000;16246;362109900;16246;1093660300;16246;"Dep_No_priv";38;"M";2018;8;11691;11713;11266;12789;10119;11446;16246
1771;889;133;42;20;3587890200;16262;5807314300;16262;8664;122;706;665478300;16262;1507991100;16262;338226800;16262;1053723500;16262;"Dep_No_priv";37;"M";2018;8;11508;11435;11079;12610;9907;11143;16262
12405;12233;2986;808;170;13191263200;140531;35207829300;140531;61498;3658;9237;6370969000;140531;8751787900;140531;974196800;140531;1462750000;140531;"Dep_sec_priv";36;"M";2018;7;140090;131527;139160;138985;14517;14520;140531
983;1082;114;24;24;3273272000;15352;5400667400;15352;7763;226;426;600400100;15352;1370766700;15352;332370300;15352;970228000;15352;"Dep_No_priv";36;"M";2018;5;11033;10908;10901;11513;8851;10076;15352
841;1718;105;28;19;3534064900;15124;5607707100;15124;7788;156;2905;625023900;15124;1606980000;15124;370525800;15124;1132449300;15124;"Dep_No_priv";36;"M";2018;6;11041;10923;10625;11467;8936;10098;15124
2133;1181;0;0;0;3169057500;23759;3764770400;23759;807;656;3;366919500;23759;36957000;23759;720200;23759;1142500;23759;"Independiente";36;"M";2018;8;21684;19202;13881;1886;10;12;23759
1487;962;0;1;0;3117380400;23519;3698515900;23519;637;218;1;358469900;23519;34872400;23519;289000;23519;1029400;23519;"Independiente";36;"M";2018;5;21536;19034;13983;1765;5;10;23519
1598;1197;0;1;0;3115025700;23506;3694784601;23506;649;340;1;359837400;23506;35700200;23506;336200;23506;1460200;23506;"Independiente";36;"M";2018;6;21520;19014;13952;1805;6;10;23506
1848;1274;0;0;0;3116838350;23433;3692041801;23433;726;452;3;364663600;23433;35578400;23433;353200;23433;917900;23433;"Independiente";36;"M";2018;7;21434;18895;13764;1835;4;6;23433
875;1675;117;28;14;3266187600;14640;5165717400;14640;7332;154;2851;568273100;14640;1516470900;14640;338692100;14640;1063458700;14640;"Dep_No_priv";35;"M";2018;6;10461;10286;10247;11046;8537;9654;14640
901;802;128;28;22;2932917000;14232;4766451500;14232;7056;312;3940;523607200;14232;1412324900;14232;304088900;14232;961741300;14232;"Dep_No_priv";35;"M";2018;7;9959;9761;9452;10904;8514;9238;14232
1681;856;113;25;16;3055417300;15112;4929902300;15112;7552;117;602;550782000;15112;1309921700;15112;280566700;15112;889618600;15112;"Dep_No_priv";35;"M";2018;8;10549;10355;10307;11396;8751;9872;15112
14194;13161;3102;861;217;12743253800;146729;35371658600;146729;64687;2599;7374;6392730200;146729;8841478100;146729;868022800;146729;1302626100;146729;"Dep_sec_priv";34;"M";2018;8;146320;137583;145585;145510;14458;14462;146729
12314;13764;3066;863;203;13413794440;146012;35499572400;146012;64040;2603;8957;6319023700;146012;8865098000;146012;1012469900;146012;1519386200;146012;"Dep_sec_priv";34;"M";2018;6;145687;137069;144772;144447;15286;15290;146012
13983;14129;3217;897;207;12026532100;148490;34247475200;148490;65371;3370;6310;6220613500;148490;8586426600;148490;780463300;148490;1170919400;148490;"Dep_sec_priv";33;"M";2018;5;148119;139392;147428;147045;14139;14138;148490
13032;14234;3200;842;216;12874852160;147610;34873221400;147610;65077;2758;8719;6224999100;147610;8695591700;147610;923636500;147610;1385855600;147610;"Dep_sec_priv";33;"M";2018;6;147253;138563;146376;145997;14801;14802;147610
13884;13830;3218;818;213;12011493050;147440;34230553300;147440;64750;3946;9078;6182840300;147440;8556478500;147440;774227900;147440;1161715700;147440;"Dep_sec_priv";33;"M";2018;7;147017;138258;146221;145996;13497;13501;147440
14652;14020;3042;889;222;12241780200;148634;34771572000;148634;65672;2725;7499;6293551250;148634;8696586900;148634;794851600;148634;1192494100;148634;"Dep_sec_priv";33;"M";2018;8;148203;139235;147481;147339;13970;13972;148634
13;1;0;0;0;6270400;50;6588100;50;17;0;1;707500;50;1584400;50;190200;50;2293800;50;"Dep_No_priv";79;"M";2018;8;45;16;43;28;15;35;50
9;4;0;0;0;4151100;41;7013700;41;8;0;4;573800;41;1033300;41;200000;41;1813500;41;"Dep_No_priv";79;"M";2018;7;34;17;33;18;15;23;41
44;54;9;2;0;311864100;1682;409396700;1682;1004;54;29;46207900;1682;184648500;1682;27407800;1682;148968100;1682;"Dep_No_priv";68;"M";2018;5;1018;750;1031;1401;1054;1389;1682
28;189;7;1;0;315479000;1685;459519600;1685;1005;40;447;50227500;1685;255999700;1685;33784500;1685;204538400;1685;"Dep_No_priv";68;"M";2018;6;1029;775;1038;1421;1058;1403;1685
73;80;8;2;0;278606500;1615;430833400;1615;935;33;721;42341900;1615;214014100;1615;30316700;1615;170870700;1615;"Dep_No_priv";68;"M";2018;7;911;744;913;1380;1089;1333;1615
173;50;9;2;0;310912100;1717;453114100;1717;1014;34;48;47595800;1717;194611000;1717;26764700;1717;155837900;1717;"Dep_No_priv";68;"M";2018;8;1012;769;1036;1459;1084;1434;1717
47;219;16;1;0;510306000;2493;797884200;2493;1615;55;713;83802900;2493;419695700;2493;59887500;2493;339787400;2493;"Dep_No_priv";67;"M";2018;6;1438;1180;1428;2153;1746;2162;2493
74;76;17;1;0;455454500;2452;739811200;2452;1524;36;1204;68584100;2452;349755000;2452;51797900;2452;283892300;2452;"Dep_No_priv";67;"M";2018;7;1302;1137;1282;2131;1786;2103;2452
171;72;17;4;0;465645100;2533;718802800;2533;1624;32;76;67595500;2533;322552800;2533;46622200;2533;258439400;2533;"Dep_No_priv";67;"M";2018;8;1395;1160;1382;2189;1769;2186;2533
1515;1176;0;2;0;3259627100;23992;3868404600;23992;690;335;1;385309200;23992;38745600;23992;1910700;23992;2943100;23992;"Independiente";37;"M";2018;6;21923;19290;14069;1883;12;14;23992
2078;1146;0;4;0;3311176000;24202;3935034700;24202;839;640;1;391439100;24202;37187700;24202;679800;24202;1100200;24202;"Independiente";37;"M";2018;8;22088;19498;14019;1939;8;11;24202
1872;1293;0;0;0;3249231400;23998;3851520600;23998;777;474;1;390533500;23998;38735300;23998;1891000;23998;2837000;23998;"Independiente";37;"M";2018;7;21914;19264;13918;1900;12;12;23998
1585;1025;0;1;0;3284169700;24052;3894203100;24052;713;237;2;390940200;24052;39041000;24052;2176400;24052;3529300;24052;"Independiente";37;"M";2018;5;21975;19334;14098;1844;16;19;24052
0;0;0;0;0;364500;3;1458000;3;0;0;0;65500;3;364500;3;0;3;0;3;"Dep_sec_priv";117;"M";2018;7;3;3;3;3;0;0;3
0;0;0;0;0;358000;3;1432000;3;0;0;0;63800;3;358000;3;0;3;0;3;"Dep_sec_priv";117;"M";2018;5;3;3;3;3;0;0;3
0;0;0;0;0;364500;3;1458000;3;0;1;0;65500;3;364500;3;0;3;0;3;"Dep_sec_priv";117;"M";2018;6;3;3;3;3;0;0;3
1;0;0;0;0;427400;5;1458000;5;0;0;0;118900;5;427400;5;0;5;0;5;"Dep_sec_priv";117;"M";2018;8;5;3;5;5;0;0;5
135;196;21;7;0;315512200;2991;209339800;2991;276;22;105;34530900;2991;143651400;2991;31441700;2991;47320500;2991;"Dep_sec_priv";68;"F";2018;7;2986;1187;2922;2917;811;811;2991
123;155;27;6;0;327600900;3038;213947400;3038;277;29;109;35269200;3038;149175700;3038;33777800;3038;50807200;3038;"Dep_sec_priv";68;"F";2018;6;3030;1216;2949;2930;827;827;3038
128;106;22;3;1;329192600;3044;216777100;3044;267;26;47;36418200;3044;149818700;3044;33849300;3044;50933200;3044;"Dep_sec_priv";68;"F";2018;5;3037;1224;2966;2953;848;848;3044
254;108;22;7;0;321240100;3025;211237400;3025;268;40;61;35930200;3025;146842000;3025;33182700;3025;49875900;3025;"Dep_sec_priv";68;"F";2018;8;3017;1202;2961;2960;835;835;3025
70;12;2;0;0;73873700;352;108254300;352;124;6;7;11685600;352;30616300;352;2791300;352;28251400;352;"Dep_No_priv";72;"M";2018;8;309;196;317;243;118;262;352
11;26;0;0;0;75580800;371;102377500;371;140;10;6;9752400;371;26934000;371;3237900;371;26290300;371;"Dep_No_priv";72;"M";2018;5;325;199;336;248;125;269;371
10;93;0;0;0;68851700;367;111009800;367;132;9;21;9821500;367;41043500;367;3203200;367;38047600;367;"Dep_No_priv";72;"M";2018;6;325;205;330;253;124;267;367
32;25;1;0;0;60846300;307;106243500;307;103;5;47;9340900;307;27987300;307;2793300;307;26192600;307;"Dep_No_priv";72;"M";2018;7;264;195;266;207;115;209;307
1498;922;0;1;0;2422269500;20485;2897988200;20485;446;206;1;278143500;20485;22538400;20485;264000;20485;450000;20485;"Independiente";30;"M";2018;5;18681;16980;13355;1304;6;7;20485
1547;1250;0;0;0;2419991300;20488;2898124200;20488;496;260;1;282433500;20488;22990500;20488;89500;20488;175000;20488;"Independiente";30;"M";2018;6;18639;16956;13361;1343;2;3;20488
2208;1264;0;0;0;2434290100;20738;2921883220;20738;616;493;1;283627100;20738;23764800;20738;9700;20738;66700;20738;"Independiente";30;"M";2018;8;18809;17150;13309;1397;2;4;20738
1966;1405;2;1;0;2381917800;20436;2848016000;20436;539;393;2;277689100;20436;22827500;20436;0;20436;0;20436;"Independiente";30;"M";2018;7;18585;16899;13200;1365;0;0;20436
233;267;26;9;0;498572300;3603;263337900;3603;593;46;165;137939100;3603;247424900;3603;67171400;3603;100750600;3603;"Dep_sec_priv";71;"M";2018;7;3561;1322;3514;3465;737;737;3603
289;297;38;9;0;509455700;3633;258880200;3633;582;41;92;137876300;3633;253667000;3633;71024300;3633;106530600;3633;"Dep_sec_priv";71;"M";2018;8;3589;1318;3550;3512;782;782;3633
247;325;32;7;0;512554650;3688;269070200;3688;603;39;178;139513200;3688;252149500;3688;69107000;3688;103642000;3688;"Dep_sec_priv";71;"M";2018;6;3645;1369;3579;3514;777;777;3688
264;334;37;11;1;527674000;3768;281059400;3768;621;50;83;140538600;3768;258966900;3768;72489200;3768;108732300;3768;"Dep_sec_priv";71;"M";2018;5;3730;1412;3685;3621;811;812;3768
43;31;4;0;0;130491600;674;33394000;674;78;7;16;20631850;674;59792000;674;20364000;674;30559500;674;"Dep_sec_priv";79;"M";2018;8;668;161;655;655;158;158;674
30;46;4;1;0;126150000;689;34378100;689;79;8;41;20290050;689;55428700;689;19407700;689;29124900;689;"Dep_sec_priv";79;"M";2018;7;683;172;666;659;146;146;689
36;43;4;0;0;128751100;702;34388000;702;85;4;31;20657100;702;59415900;702;19638300;702;29452800;702;"Dep_sec_priv";79;"M";2018;6;698;171;675;666;152;152;702
39;40;5;0;0;131470300;717;34644100;717;88;9;17;21101600;717;59835600;717;19921800;717;29878600;717;"Dep_sec_priv";79;"M";2018;5;713;179;698;683;162;162;717
